name,price,status,shipping,free_returns,items_sold
1980s Robert Mathias Cardigan- Size M,5000,Pre-Owned,1450,False,0
Belldini Angora Button Cardigan Sweater Collar Beige S,6400,Pre-Owned,872,False,0
ON 34TH Pink Cable-Knit Crew Neck Pullover Sweater XS Cotton Blend Long Sleeve,1100,Pre-Owned,920,False,0
Time and Tru Light Pink Knit Mock Neck Pullover Sweater Women’s L,99,Pre-Owned,926,False,0
Market & Spruce Purple Knit Cardigan Sweater XL Open Front Pockets Long Sleeve,1200,Pre-Owned,846,False,0
Heart & Hips Burgundy Knit Ribbed Open Crew Neck Long Sleeve Cardigan Sweater S,599,Pre-Owned,926,False,0
$115 Lauren Ralph Lauren Women's Rib-Knit Linen-Blend Sweater Tank Top Tan M,9978,Brand New,643,False,0
American Eagle Brown Cable-Knit Pullover Sweater Mock Neck S Women,1500,Brand New,926,False,0
Marine Layer Light Green Open-Knit Geometric Pullover Sweater Balloon Sleeve S,4400,Pre-Owned,601,False,0
Boohoo Black Ribbed Button Long Cardigan Sweater V-Neck Long Sleeve Y2K Sz S,850,Pre-Owned,1015,False,0
Lulus Black Ivory Collared Pullover Sweater Knit Long Sleeve V-Neck Size M,3499,Brand New,926,False,0
Aerie Pullover Knit Crew Neck Sweater Beige Ribbed Long Sleeve Women's Size S/P,1800,Pre-Owned,872,False,0
Orvis Women’s XL Blue White Knit Crew Neck Pullover Sweater Long Sleeve,1500,Pre-Owned,1000,False,0
NWOT 360 Cashmere Pullover Gray V-Neck Sweater 100% Cashmere Size S,8500,New (Other),875,False,0
Alfred Dunner Knit Cardigan Women XL Black Floral Beaded Short Sleeve Snap Front,3296,Pre-Owned,683,False,0
chicos cardigan size 3,898,Pre-Owned,1376,False,0
NWT BEAUTIFUL WOMEN YOANA BARASCHI SOLID BLACK CARDIGAN ORIGINAL KNITWEAR SIZE M,2000,Brand New,699,False,0
IrelandsEye Cable-Knit Open Front Cardigan Sweater Burgundy Women's Size L,5500,New (Other),1000,False,0
Quacker Factory Pink Embellished Knit Sweater Plus Size Long Sleeve,1138,Pre-Owned,920,False,0
